"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"KERWYNNWILLIAMS","Kerwynn Williams","RB","SD",681,NA,187,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.5,0.5,-153.875042436453,NA,NA,NA,0.45,0.05
"MIGUELMAYSONET","Miguel Maysonet","RB","PIT",681,NA,187,0.5,NA,NA,NA,NA,NA,3.15,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1.21666666666667,0.5,-153.875042436453,NA,1.87383297014435,2.28842344930722,0.4,0.1
"JOEBANYARD","Joe Banyard","RB","MIN",683,NA,189,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1,NA,NA,NA,NA,0.466666666666667,0.4,-153.975042436453,NA,0.424264068711929,1.94962695375113,0.4,0
"JONVAUGHN","Jon Vaughn","RB",NA,683,NA,189,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,0.4,-153.975042436453,NA,NA,NA,0.39,0.01
"MIKEGOODSON","Mike Goodson","RB",NA,683,NA,189,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,30.3,NA,NA,7.775,0.4,-153.975042436453,NA,20.8596500450032,6.72583120817598,0.34,0.0599999999999999
"CHRISGRONKOWSKI","Chris Gronkowski","RB","SD",686,NA,192,0.38,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.38,-153.995042436453,NA,NA,NA,0.3,0.08
"JAMIZEOLAWALE","Jamize Olawale","RB","OAK",687,NA,193,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.3,NA,NA,NA,NA,NA,1.43333333333333,0.3,-154.075042436453,NA,2.61629509039023,2.46195336166521,0.245,0.055
"KIEROSMALL","Kiero Small","RB","SEA",687,NA,193,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,0.3,0.3,-154.075042436453,NA,0.282842712474619,1.91657363711151,0.12,0.18
"KEILANDWILLIAMS","Keiland Williams","RB",NA,689,NA,195,0.19,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.19,-154.185042436453,NA,NA,NA,0.025,0.165
"JOSHVAUGHAN","Josh Vaughan","RB","ATL",690,NA,196,0.05,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,-154.325042436453,NA,NA,NA,0,0.05
"ALEXGREEN","Alex Green","RB","NYJ",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"ANTHONYALLEN","Anthony Allen","RB","BUF",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"ARMONDSMITH","Armond Smith","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"BENMALENA","Ben Malena","RB","DAL",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"BERNARDSCOTT","Bernard Scott","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"BRADIEEWING","Bradie Ewing","RB","JAX",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,1.06666666666667,0,-154.375042436453,NA,NA,NA,0,0
"BRANDONJACKSON","Brandon Jackson","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"BRANDONJACOBS","Brandon Jacobs","RB","NYG",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"CHRISPRESSLEY","Chris Pressley","RB","CLE",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DAMIENBERRY","Damien Berry","RB","BAL",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DARELSCOTT","DaRel Scott","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DARIUSREYNAUD","Darius Reynaud","RB","CHI",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DARRINREAVES","Darrin Reaves","RB","CAR",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DEJIKARIM","Deji Karim","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DELONECARTER","Delone Carter","RB","JAC",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"DEXTERCARTER","Dexter Carter","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"EVANRODRIGUEZ","Evan Rodriguez","RB","BUF",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"HENRYJOSEY","Henry Josey","RB","PHI",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"ISAACREDMAN","Isaac Redman","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JACOBHESTER","Jacob Hester","RB","DEN",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JEREMIAHJOHNSON","Jeremiah Johnson","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JOHNATHANFRANKLIN","Johnathan Franklin","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JOHNGRIFFIN","John Griffin","RB","NYJ",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JORDANLYNCH","Jordan Lynch","RB","CHI",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"JUWANTHOMPSON","Juwan Thompson","RB","DEN",691,NA,197,0,NA,NA,5.1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1.82,0,-154.375042436453,NA,0.777817459305203,2.03226024535018,0,0
"KAPRIBIBBS","Kapri Bibbs","RB","DEN",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"KENDIALLAWRENCE","Kendial Lawrence","RB","DAL",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"KORYSHEETS","Kory Sheets","RB","OAK",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"LAWRENCEVICKERS","Lawrence Vickers","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"MICHAELBUSH","Michael Bush","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"MICHAELSMITH","Michael Smith","RB","TB",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.325,0,-154.375042436453,NA,NA,NA,0,0
"MIKECOX","Mike Cox","RB","ATL",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"MONTARIOHARDESTY","Montario Hardesty","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"OWENMARECIC","Owen Marecic","RB","CLE",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"QUINNJOHNSON","Quinn Johnson","RB","TEN",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"RAJIONNEAL","Rajion Neal","RB","GBP",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"RAYGRAHAM","Ray Graham","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"SENORISEPERRY","Senorise Perry","RB","CHI",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"SHAUNCHAPAS","Shaun Chapas","RB","DET",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"TASHARDCHOICE","Tashard Choice","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"TREYWATTS","Trey Watts","RB","STL",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,0,0
"TYLERGAFFNEY","Tyler Gaffney","RB","CAR",691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,6.16,0,-154.375042436453,NA,NA,NA,-0.01,0.01
"WILLISMCGAHEE","Willis McGahee","RB",NA,691,NA,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-154.375042436453,NA,NA,NA,-0.05,0.05
"BRADSMELLEY","Brad Smelley","RB","HOU",734,NA,240,-0.02,1.4,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,-0.02,-154.395042436453,NA,0.353553390593274,1.93310029543132,-0.28,0.26
"KAHLILBELL","Kahlil Bell","RB","GB",735,NA,241,-0.08,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,-0.08,-154.455042436453,NA,NA,NA,-0.525,0.445
"DAVIDWILSON","David Wilson","RB","NYG",736,NA,242,-0.48,-0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.48,-154.855042436453,NA,NA,NA,-0.765,0.285
"VICKBALLARD","Vick Ballard","RB","IND",737,NA,243,-0.57,32.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40857142857143,-0.57,-154.945042436453,NA,NA,NA,-2.33,1.76
"KENDALLHUNTER","Kendall Hunter","RB","SF",738,NA,244,-0.96,74.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7366666666667,-0.96,-155.335042436453,NA,NA,NA,-4.53,3.57
"MARCUSTHIGPEN","Marcus Thigpen","RB","MIA",739,NA,245,-3.7,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,-3.575,-3.7,-158.075042436453,NA,2.9698484809835,2.54458665326426,NA,NA
"RASHARDMENDENHALL","Rashard Mendenhall","RB",NA,740,NA,246,-5.36,117.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52,-5.36,-159.735042436453,NA,NA,NA,NA,NA
"MATTCASSEL","Matt Cassel","QB","MIN",741,183.6,34,98.4872193619055,2.02,41.76,130.64,140.02,NA,104.304,91,129.9,70.94,65.8,54.84,65.5,225.8,147.92,NA,130.64,99.9369809523809,98.4872193619055,-179.58992514996,26,56.0428501467531,11.3002318029259,75.00146646361,23.4857528982954
"BLAKEBORTLES","Blake Bortles","QB","JAC",742,224.3,35,80.3495646268197,NA,48.46,142.76,72.5,NA,83.198,52.5,64.66,60.2,131.9,91.42,106.5,NA,52.96,NA,51.94,81.0870366300366,80.3495646268197,-197.727579885045,29.5,32.232662622366,8.910094241431,67.7967075726123,12.5528570542073
"BRIANHOYER","Brian Hoyer","QB","CLE",743,197,36,69.6533683004004,178.68,36.56,75.78,62.86,NA,57.086,88.32,54.06,27.34,39.7,62.66,51.5,235,151.1,NA,69.45,84.4687619047619,69.6533683004004,-208.423776211465,27.4,60.4815066698486,11.9758772470141,61.607874763832,8.0454935365684
"MICHAELVICK","Michael Vick","QB","NYJ",744,244.5,37,65.9400468448243,4.42,85.48,79.5,101.98,NA,76.81,14.1,40.6,32,49.2,113.98,52.4,NA,151.28,NA,8.97,67.5546153846154,65.9400468448243,-212.137097667041,44.5,44.1422221130396,11.9833486940539,46.3236604378892,19.6163864069351
"DEREKCARR","Derek Carr","QB","OAK",745,205,38,57.2757026828397,NA,27.54,164.02,80.56,NA,40.522,184.12,13,41.8,51.1,57.58,43,NA,26.98,NA,195.3,73.3965641025641,57.2757026828397,-220.801441829025,43.6,65.2773580707505,14.352334990685,35.1170763307854,22.1586263520543
"TOMSAVAGE","Tom Savage","QB","HOU",746,NA,39,35.3716181929386,NA,43.56,81.66,NA,NA,46.01,NA,NA,NA,20.9,38.76,5,NA,NA,NA,25.12,32.02125,35.3716181929386,-242.705526318926,NA,24.3091002948044,7.53204445893825,33.7972659423655,1.57435225057313
"CASEKEENUM","Case Keenum","QB","HOU",747,NA,40,34.8625344686321,1.86,NA,NA,NA,NA,44.29,NA,47.58,31.96,12.6,30.82,36.5,NA,44.34,NA,NA,31.2104166666667,34.8625344686321,-243.214610043233,NA,16.2476564793643,5.64790572562622,31.4139195289028,3.44861493972931
"AUSTINDAVIS","Austin Davis","QB","STL",748,NA,41,32.7319974160989,NA,NA,39.82,NA,NA,33.23,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.31,32.7319974160989,-245.345147095766,NA,8.21019082198053,3.76937122120689,26.8847387032798,5.84725871281913
"MIKEGLENNON","Mike Glennon","QB","TB",749,NA,42,30.0958416417066,1.62,23.04,28.12,37.94,NA,30.7,56.22,43.42,26.8,62.2,26.34,27.5,NA,42.62,NA,14.86,31.8428571428571,30.0958416417066,-247.981302870158,NA,16.2480304131822,5.647993122277,23.3768178824265,6.71902375928012
"KIRKCOUSINS","Kirk Cousins","QB","WAS",750,NA,43,23.673635764853,7.96,36.84,43.96,38.34,NA,37,14.9,27.46,13.56,12.2,11.78,10.6,NA,44.62,NA,22.68,24.4450549450549,23.673635764853,-254.403508747012,NA,13.8036093384749,5.07667754496577,22.6429931850241,1.03064257982891
"THADLEWIS","Thad Lewis","QB","BUF",751,NA,44,23.08,NA,23.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08,23.08,-254.997144511865,NA,NA,NA,22.1346602629562,0.945339737043756
"CHRISTIANPONDER","Christian Ponder","QB","MIN",752,NA,45,22.2059863700481,208.52,NA,NA,NA,NA,2.2,12.4,NA,NA,NA,18.74,NA,NA,39.06,NA,NA,38.4771428571429,22.2059863700481,-255.871158141817,NA,86.2160836503259,22.0010834888002,19.9265254893084,2.27946088073969
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",753,NA,46,22.0633341558643,NA,NA,17.7,NA,NA,32.764,28.5,91.3,19.32,30.5,9.52,16,NA,NA,NA,18.27,25.1874,22.0633341558643,-256.013810356001,NA,24.44901744447,7.56474620904346,17.5832513395748,4.4800828162896
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",754,NA,47,17.7897168227526,NA,32.94,NA,NA,NA,17.74,NA,NA,NA,8.1,6.86,29.4,NA,18.14,NA,NA,15.7828571428571,17.7897168227526,-260.287427689113,NA,10.6853950168754,4.34788149842618,16.0318857757847,1.75783104696785
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",755,NA,48,17.3767858563969,NA,NA,20.5,NA,NA,16.044,27.5,15.4,NA,8.1,NA,10.4,NA,NA,NA,19.19,16.6262857142857,17.3767858563969,-260.700358655468,NA,6.49413342582218,3.36829043683228,14.491079088793,2.88570676760395
"MATTFLYNN","Matt Flynn","QB","GB",756,NA,49,14.6869856951724,NA,21.48,NA,NA,NA,13.764,50.74,2.16,8.3,8,7.46,NA,NA,17.08,NA,NA,12.6984,14.6869856951724,-263.390158816693,NA,15.2629816596515,5.41776531777712,13.4751542610212,1.21183143415124
"BRANDONWEEDEN","Brandon Weeden","QB","DAL",757,NA,50,14.2951724824136,NA,19.08,6.32,NA,NA,13.152,46,11.24,8.74,17,0.92,NA,NA,NA,NA,NA,11.7452,14.2951724824136,-263.781972029452,NA,13.6864060084659,5.04928451974613,12.1176067131941,2.17756576921948
"MATTMCGLOIN","Matt McGloin","QB","OAK",758,NA,51,12.6551360396288,1.6,NA,11.34,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,34.08,NA,NA,7.39083333333333,12.6551360396288,-265.422008472236,NA,13.6849540250111,5.04894515891574,11.3207340285392,1.33440201108969
"JASONCAMPBELL","Jason Campbell","QB","CIN",759,NA,52,11.5800773867593,10.58,NA,8.04,NA,NA,7,70.86,14.92,2.9,3.3,8.12,NA,NA,20.62,NA,NA,14.4,11.5800773867593,-266.497067125106,NA,21.2139529555432,6.80863967925844,10.9804630526572,0.599614334102151
"THADDEUSLEWIS","Thaddeus Lewis","QB","BUF",760,NA,53,11.061390670319,1.68,NA,NA,NA,NA,8.9,NA,8.9,10.44,45.9,13.42,17.6,NA,NA,NA,NA,15.1842857142857,11.061390670319,-267.015753841546,NA,14.3539700829721,5.20530909283013,10.7773939229956,0.283996747323394
"MARKSANCHEZ","Mark Sanchez","QB","PHI",761,NA,54,10.8995354349954,1.16,20.18,7.54,8.72,NA,11.812,5.2,8.76,12,21.6,7.72,NA,NA,41.56,NA,NA,12.176,10.8995354349954,-267.17760907687,NA,11.1249608293488,4.45061780622436,10.6446578904689,0.254877544526494
"KYLEORTON","Kyle Orton","QB","DAL",762,NA,55,10.6552524109958,4.52,NA,117.52,NA,NA,NA,3.88,NA,NA,NA,9.14,NA,NA,17.66,NA,15.82,18.3337777777778,10.6552524109958,-267.421892100869,NA,44.1765417388007,12.1755074431678,9.84192490141944,0.813327509576389
"TERRELLEPRYOR","Terrelle Pryor","QB","SEA",763,NA,56,10.6340633699419,2.18,NA,NA,NA,NA,18.98,NA,NA,NA,3.7,1.38,NA,NA,40.74,NA,NA,9.56,10.6340633699419,-267.443081141923,NA,16.9046644450578,5.8014631012773,8.32817674248231,2.30588662745959
"BRUCEGRADKOWSKI","Bruce Gradkowski","QB","PIT",764,NA,57,9.04978643289698,2.32,NA,NA,NA,NA,17.23,0.24,7.4,11.2,10.1,9.24,NA,NA,NA,NA,16.95,8.12,9.04978643289698,-269.027358078968,NA,6.09525811008619,3.27506440321522,7.23408985853414,1.81569657436284
"DEREKANDERSON","Derek Anderson","QB","CAR",765,NA,58,7.60656705206763,2.28,20.86,NA,NA,NA,10.27,0.58,1.24,5.82,1.4,7.3,NA,NA,NA,NA,NA,5.52777777777778,7.60656705206763,-270.470577459797,NA,6.83921974977514,3.44894478662142,6.83914187979978,0.76742517226785
"KELLENCLEMENS","Kellen Clemens","QB","SD",766,NA,59,6.86161266500066,1.5,NA,NA,NA,NA,NA,25.08,NA,8.56,1.2,2.66,NA,NA,NA,NA,NA,5.15619047619048,6.86161266500066,-271.215531846864,NA,10.1099653807518,4.21339079297219,6.79748505158465,0.0641276134160025
"BLAINEGABBERT","Blaine Gabbert","QB","SF",767,NA,60,6.8166710945989,2.78,NA,NA,NA,NA,7.5,0.16,NA,13.94,1.4,6.56,NA,NA,39.9,NA,NA,8.00711111111111,6.8166710945989,-271.260473417266,NA,13.8432558790674,5.08594382337474,6.44044394835305,0.376227146245853
"CHASEDANIEL","Chase Daniel","QB","KC",768,NA,61,6.77829900857041,2.08,NA,NA,NA,NA,6.84,-1.24,12.76,3.64,3.6,9.28,NA,NA,NA,NA,14.5,5.66222222222222,6.77829900857041,-271.298845503295,NA,5.43833942617466,3.12152789470251,5.41625185929342,1.36204714927699
"JORDANPALMER","Jordan Palmer","QB","CHI",769,NA,62,6.10258888813569,NA,23.46,NA,NA,NA,11.13,NA,NA,2.9,NA,1.06,NA,NA,NA,NA,NA,5.225,6.10258888813569,-271.974555623729,NA,10.2022297399474,4.23495502598609,4.07859364054237,2.02399524759332
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",770,NA,63,4.72991483045114,NA,NA,NA,NA,NA,3.58,17.48,NA,6.64,1.2,2.48,NA,NA,NA,NA,NA,5.23,4.72991483045114,-273.347229681414,NA,6.57848614804348,3.38800554430386,3.10548631097376,1.62442851947738
"BROCKOSWEILER","Brock Osweiler","QB","DEN",771,NA,64,3.4272724506336,2.66,NA,NA,NA,NA,2.93,6.52,3.56,6.16,2.8,3.24,NA,NA,NA,NA,NA,3.09666666666667,3.4272724506336,-274.649872061231,NA,1.64140619156694,2.23410014119982,2.59184946720566,0.835422983427939
"RYANNASSIB","Ryan Nassib","QB","NYG",772,NA,65,2.78370017131392,NA,NA,NA,NA,NA,NA,-1.32,NA,6.02,2.8,1.54,NA,NA,NA,NA,NA,1.29142857142857,2.78370017131392,-275.293444340551,NA,3.04214836368423,2.56148474404416,2.35877344032554,0.424926730988385
"DANORLOVSKY","Dan Orlovsky","QB","DET",773,NA,66,2.39999876309739,2.1,NA,NA,NA,NA,NA,0.04,NA,3.84,2.4,3.32,NA,NA,NA,NA,NA,1.67142857142857,2.39999876309739,-275.677145748768,NA,1.46301059463013,2.19240512207716,2.14678291226157,0.253215850835821
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",774,NA,67,2.31754811755369,1.86,NA,NA,NA,NA,2.06,6.92,1.8,9.7,1.6,2.46,NA,NA,NA,NA,NA,3.2875,2.31754811755369,-275.759596394311,NA,3.21365538793147,2.60156975050422,1.92300885348472,0.394539264068967
"DREWSTANTON","Drew Stanton","QB","ARI",775,NA,68,1.97601770696945,NA,NA,NA,NA,NA,0.84,3.46,1.68,3.52,5,3.14,9,NA,NA,NA,20.73,5.18,1.97601770696945,-276.101126804896,NA,6.46963111666456,3.36256370216832,1.86500110845281,0.11101659851664
"TYLERTHIGPEN","Tyler Thigpen","QB","BUF",776,NA,69,1.87,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,1.87,-276.207144511865,NA,NA,NA,1.85148351028002,0.0185164897199814
"TJYATES","T.J. Yates","QB","ATL",777,NA,70,1.86000221690561,1.38,NA,NA,NA,NA,NA,0.359999999999999,1.08,3,1.2,NA,NA,NA,NA,NA,NA,1.07666666666667,1.86000221690561,-276.217142294959,NA,0.972666438199654,2.07780078581492,1.77892158515054,0.081080631755071
"MATTMOORE","Matt Moore","QB","MIA",778,NA,71,1.84296480365442,2.84,19.98,NA,NA,NA,7.334,1.48,2.64,3.56,1.6,2.14,NA,NA,NA,NA,NA,3.561,1.84296480365442,-276.234179708211,NA,6.25616349233755,3.31267157012464,1.69502117257657,0.147943631077857
"TYRODTAYLOR","Tyrod Taylor","QB","BAL",779,NA,72,1.71487836664666,1.46,NA,NA,NA,NA,5.68,12.06,NA,3.36,5.2,9.2,NA,NA,NA,NA,NA,5.28,1.71487836664666,-276.362266145218,NA,3.87643134854727,2.75647523486827,1.41156970047636,0.303308666170294
"LUKEMCCOWN","Luke McCown","QB","NO",780,NA,73,1.67516397850648,1.54,NA,NA,NA,NA,NA,NA,NA,4.52,1.2,2.04,NA,NA,NA,NA,NA,1.32857142857143,1.67516397850648,-276.401980533359,NA,1.50345158441057,2.20185708093258,0.893987711223126,0.78117626728335
"RYANMALLETT","Ryan Mallett","QB","NE",781,137,74,1.14797542244625,0.7,NA,NA,NA,NA,0.47,NA,0.68,NA,1.2,6.88,NA,NA,NA,NA,NA,1.41857142857143,1.14797542244625,-276.929169089419,0,2.74894161451276,2.15766325520688,0.59,0.557975422446252
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",782,NA,75,0.64,NA,NA,NA,NA,NA,NA,0.64,NA,12.6,NA,NA,NA,NA,NA,NA,NA,4.41333333333333,0.64,-277.437144511865,NA,8.45699710299111,3.82705533888145,0.475,0.165
"TAYLORYATES","Taylor Yates","QB","ATL",783,NA,76,0.54,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.54,-277.537144511865,NA,NA,NA,0.205,0.335
"SCOTTTOLZIEN","Scott Tolzien","QB","GB",784,NA,77,0.41,2.9,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.41,-277.667144511865,NA,1.47078210486802,2.19422149688431,0,0.41
"AARONMURRAY","Aaron Murray","QB","KC",785,NA,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-278.077144511865,NA,NA,NA,0,0
"AJMCCARRON","A.J. McCarron","QB","CIN",785,NA,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.78,NA,NA,4.156,0,-278.077144511865,NA,NA,NA,0,0
